policyId,county,construction
753524,PALM BEACH COUNTY,Wood
422103,PALM BEACH COUNTY,Wood
688504,PALM BEACH COUNTY,Wood
722162,PALM BEACH COUNTY,Wood
566264,PALM BEACH COUNTY,Wood
463490,PALM BEACH COUNTY,Wood
659802,PALM BEACH COUNTY,Wood
482066,PALM BEACH COUNTY,Wood
178447,PALM BEACH COUNTY,Masonry
590412,PALM BEACH COUNTY,Reinforced Concrete
895401,PALM BEACH COUNTY,Masonry
864549,PALM BEACH COUNTY,Wood
177678,PALM BEACH COUNTY,Wood
145365,PALM BEACH COUNTY,Wood
917590,PALM BEACH COUNTY,Wood
280012,PALM BEACH COUNTY,Wood
191965,PALM BEACH COUNTY,Wood
395080,PALM BEACH COUNTY,Reinforced Masonry
783018,PALM BEACH COUNTY,Reinforced Masonry
410160,PALM BEACH COUNTY,Wood
992982,PALM BEACH COUNTY,Wood
391538,PALM BEACH COUNTY,Reinforced Concrete
371014,PALM BEACH COUNTY,Masonry
127045,PALM BEACH COUNTY,Wood
239736,PALM BEACH COUNTY,Wood
595751,PALM BEACH COUNTY,Wood
869288,PALM BEACH COUNTY,Wood
744006,PALM BEACH COUNTY,Masonry
802954,PALM BEACH COUNTY,Wood
402172,PALM BEACH COUNTY,Reinforced Masonry
840295,PALM BEACH COUNTY,Reinforced Masonry
802144,PALM BEACH COUNTY,Masonry
280639,PALM BEACH COUNTY,Wood
610885,PALM BEACH COUNTY,Wood
919387,PALM BEACH COUNTY,Wood
849554,PALM BEACH COUNTY,Wood
107060,PALM BEACH COUNTY,Wood
744261,PALM BEACH COUNTY,Masonry
257223,PALM BEACH COUNTY,Masonry
279325,PALM BEACH COUNTY,Wood
892634,PALM BEACH COUNTY,Wood
478161,PALM BEACH COUNTY,Reinforced Masonry
121025,PALM BEACH COUNTY,Masonry
327168,PALM BEACH COUNTY,Wood
822019,PALM BEACH COUNTY,Wood
249206,PALM BEACH COUNTY,Wood
455794,PALM BEACH COUNTY,Wood
244321,PALM BEACH COUNTY,Reinforced Masonry
440412,PALM BEACH COUNTY,Reinforced Masonry
673803,PALM BEACH COUNTY,Masonry
960976,PALM BEACH COUNTY,Reinforced Masonry
139941,PALM BEACH COUNTY,Masonry
827893,PALM BEACH COUNTY,Masonry
289711,PALM BEACH COUNTY,Masonry
855251,PALM BEACH COUNTY,Wood
434057,PALM BEACH COUNTY,Wood
465763,PALM BEACH COUNTY,Masonry
502960,PALM BEACH COUNTY,Masonry
367709,PALM BEACH COUNTY,Wood
623154,PALM BEACH COUNTY,Wood
164283,PALM BEACH COUNTY,Masonry
928885,PALM BEACH COUNTY,Masonry
176280,PALM BEACH COUNTY,Reinforced Masonry
496147,PALM BEACH COUNTY,Wood
133573,PALM BEACH COUNTY,Masonry
291806,PALM BEACH COUNTY,Reinforced Concrete
431369,PALM BEACH COUNTY,Masonry
945612,PALM BEACH COUNTY,Reinforced Masonry
131825,PALM BEACH COUNTY,Masonry
918546,PALM BEACH COUNTY,Masonry
277557,PALM BEACH COUNTY,Wood
543903,PALM BEACH COUNTY,Wood
993552,PALM BEACH COUNTY,Masonry
856215,PALM BEACH COUNTY,Wood
216770,PALM BEACH COUNTY,Masonry
715990,PALM BEACH COUNTY,Masonry
400294,PALM BEACH COUNTY,Masonry
607571,PALM BEACH COUNTY,Masonry
527228,PALM BEACH COUNTY,Reinforced Masonry
201458,PALM BEACH COUNTY,Wood
991496,PALM BEACH COUNTY,Masonry
704346,PALM BEACH COUNTY,Reinforced Concrete
107211,PALM BEACH COUNTY,Wood
844915,PALM BEACH COUNTY,Masonry
403895,PALM BEACH COUNTY,Wood
777606,PALM BEACH COUNTY,Wood
650491,PALM BEACH COUNTY,Wood
842165,PALM BEACH COUNTY,Wood
392695,PALM BEACH COUNTY,Wood
208692,PALM BEACH COUNTY,Wood
570061,PALM BEACH COUNTY,Wood
355655,PALM BEACH COUNTY,Wood
450122,PALM BEACH COUNTY,Wood
263885,PALM BEACH COUNTY,Wood
359751,PALM BEACH COUNTY,Wood
878311,PALM BEACH COUNTY,Masonry
878949,PALM BEACH COUNTY,Reinforced Masonry
898273,PALM BEACH COUNTY,Reinforced Masonry
942976,PALM BEACH COUNTY,Reinforced Masonry
380514,PALM BEACH COUNTY,Masonry
967020,PALM BEACH COUNTY,Steel Frame
592689,PALM BEACH COUNTY,Wood
368577,PALM BEACH COUNTY,Masonry
339207,PALM BEACH COUNTY,Wood
938391,PALM BEACH COUNTY,Wood
331929,PALM BEACH COUNTY,Wood
111754,PALM BEACH COUNTY,Wood
368603,PALM BEACH COUNTY,Reinforced Concrete
567171,PALM BEACH COUNTY,Reinforced Masonry
525411,PALM BEACH COUNTY,Reinforced Masonry
229937,PALM BEACH COUNTY,Wood
475714,PALM BEACH COUNTY,Wood
834814,PALM BEACH COUNTY,Wood
532329,PALM BEACH COUNTY,Wood
809452,PALM BEACH COUNTY,Reinforced Concrete
141605,PALM BEACH COUNTY,Masonry
418106,PALM BEACH COUNTY,Masonry
475275,PALM BEACH COUNTY,Wood
614596,PALM BEACH COUNTY,Wood
350478,PALM BEACH COUNTY,Wood
683291,PALM BEACH COUNTY,Wood
163398,PALM BEACH COUNTY,Wood
443066,PALM BEACH COUNTY,Reinforced Masonry
912461,PALM BEACH COUNTY,Reinforced Masonry
286489,PALM BEACH COUNTY,Wood
947745,PALM BEACH COUNTY,Wood
564328,PALM BEACH COUNTY,Reinforced Masonry
263030,PALM BEACH COUNTY,Reinforced Masonry
324802,PALM BEACH COUNTY,Wood
758933,PALM BEACH COUNTY,Reinforced Concrete
301891,PALM BEACH COUNTY,Masonry
595307,PALM BEACH COUNTY,Masonry
679526,PALM BEACH COUNTY,Masonry
324100,PALM BEACH COUNTY,Wood
847601,PALM BEACH COUNTY,Wood
750302,PALM BEACH COUNTY,Wood
134773,PALM BEACH COUNTY,Wood
853479,PALM BEACH COUNTY,Wood
897649,PALM BEACH COUNTY,Wood
816178,PALM BEACH COUNTY,Wood
635418,PALM BEACH COUNTY,Masonry
646528,PALM BEACH COUNTY,Wood
540131,PALM BEACH COUNTY,Wood
122986,PALM BEACH COUNTY,Wood
300460,PALM BEACH COUNTY,Masonry
391778,PALM BEACH COUNTY,Wood
701724,PALM BEACH COUNTY,Wood
578348,PALM BEACH COUNTY,Wood
341362,PALM BEACH COUNTY,Reinforced Concrete
602249,PALM BEACH COUNTY,Masonry
940085,PALM BEACH COUNTY,Masonry
259060,PALM BEACH COUNTY,Wood
220928,PALM BEACH COUNTY,Reinforced Masonry
907519,PALM BEACH COUNTY,Masonry
585059,PALM BEACH COUNTY,Wood
220763,PALM BEACH COUNTY,Wood
543092,PALM BEACH COUNTY,Wood
320290,PALM BEACH COUNTY,Wood
732471,PALM BEACH COUNTY,Wood
619811,PALM BEACH COUNTY,Wood
411705,PALM BEACH COUNTY,Wood
120280,PALM BEACH COUNTY,Wood
825437,PALM BEACH COUNTY,Wood
337470,PALM BEACH COUNTY,Wood
771240,PALM BEACH COUNTY,Wood
174690,PALM BEACH COUNTY,Wood
689193,PALM BEACH COUNTY,Wood
410861,PALM BEACH COUNTY,Wood
403181,PALM BEACH COUNTY,Wood
941260,PALM BEACH COUNTY,Wood
864667,PALM BEACH COUNTY,Wood
815503,PALM BEACH COUNTY,Wood
483977,PALM BEACH COUNTY,Wood
744380,PALM BEACH COUNTY,Reinforced Masonry
166354,PALM BEACH COUNTY,Masonry
569167,PALM BEACH COUNTY,Reinforced Concrete
670492,PALM BEACH COUNTY,Wood
491842,PALM BEACH COUNTY,Wood
897497,PALM BEACH COUNTY,Reinforced Masonry
174215,PALM BEACH COUNTY,Reinforced Masonry
572452,PALM BEACH COUNTY,Reinforced Masonry
828708,PALM BEACH COUNTY,Wood
969338,PALM BEACH COUNTY,Wood
248482,PALM BEACH COUNTY,Wood
787722,PALM BEACH COUNTY,Wood
118002,PALM BEACH COUNTY,Reinforced Masonry
642868,PALM BEACH COUNTY,Reinforced Masonry
483359,PALM BEACH COUNTY,Reinforced Concrete
317177,PALM BEACH COUNTY,Wood
158426,PALM BEACH COUNTY,Wood
504056,PALM BEACH COUNTY,Wood
390139,PALM BEACH COUNTY,Wood
405726,PALM BEACH COUNTY,Wood
619156,PALM BEACH COUNTY,Wood
887032,PALM BEACH COUNTY,Wood
913600,PALM BEACH COUNTY,Wood
520923,PALM BEACH COUNTY,Wood
362284,PALM BEACH COUNTY,Wood
507402,PALM BEACH COUNTY,Wood
485885,PALM BEACH COUNTY,Wood
552026,PALM BEACH COUNTY,Wood
505328,PALM BEACH COUNTY,Wood
936074,PALM BEACH COUNTY,Reinforced Masonry
442359,PALM BEACH COUNTY,Reinforced Masonry
440356,PALM BEACH COUNTY,Wood
533834,PALM BEACH COUNTY,Reinforced Concrete
191384,PALM BEACH COUNTY,Wood
595139,PALM BEACH COUNTY,Wood
598142,PALM BEACH COUNTY,Wood
945114,PALM BEACH COUNTY,Wood
461676,PALM BEACH COUNTY,Wood
878622,PALM BEACH COUNTY,Wood
707976,PALM BEACH COUNTY,Reinforced Masonry
625228,PALM BEACH COUNTY,Masonry
363209,PALM BEACH COUNTY,Wood
567556,PALM BEACH COUNTY,Wood
927372,PALM BEACH COUNTY,Wood
459832,PALM BEACH COUNTY,Wood
534744,PALM BEACH COUNTY,Wood
128751,PALM BEACH COUNTY,Wood
731030,PALM BEACH COUNTY,Wood
575413,PALM BEACH COUNTY,Wood
433771,PALM BEACH COUNTY,Wood
152774,PALM BEACH COUNTY,Wood
738929,PALM BEACH COUNTY,Masonry
413346,PALM BEACH COUNTY,Reinforced Masonry
673044,PALM BEACH COUNTY,Wood
882773,PALM BEACH COUNTY,Wood
235484,PALM BEACH COUNTY,Wood
439510,PALM BEACH COUNTY,Wood
156976,PALM BEACH COUNTY,Wood
734822,PALM BEACH COUNTY,Wood
480851,PALM BEACH COUNTY,Wood
993698,PALM BEACH COUNTY,Reinforced Masonry
357491,PALM BEACH COUNTY,Masonry
338428,PALM BEACH COUNTY,Wood
186726,PALM BEACH COUNTY,Masonry
273557,PALM BEACH COUNTY,Reinforced Masonry
597153,PALM BEACH COUNTY,Wood
932194,PALM BEACH COUNTY,Wood
604799,PALM BEACH COUNTY,Reinforced Masonry
175432,PALM BEACH COUNTY,Masonry
667177,PALM BEACH COUNTY,Masonry
826578,PALM BEACH COUNTY,Masonry
404873,PALM BEACH COUNTY,Wood
679899,PALM BEACH COUNTY,Wood
703859,PALM BEACH COUNTY,Wood
601803,PALM BEACH COUNTY,Reinforced Masonry
679269,PALM BEACH COUNTY,Wood
752720,PALM BEACH COUNTY,Wood
827123,PALM BEACH COUNTY,Wood
844961,PALM BEACH COUNTY,Wood
623087,PALM BEACH COUNTY,Wood
323587,PALM BEACH COUNTY,Wood
198707,PALM BEACH COUNTY,Wood
361681,PALM BEACH COUNTY,Reinforced Concrete
478445,PALM BEACH COUNTY,Wood
513813,PALM BEACH COUNTY,Wood
720864,PALM BEACH COUNTY,Wood
279347,PALM BEACH COUNTY,Wood
292529,PALM BEACH COUNTY,Wood
742596,PALM BEACH COUNTY,Wood
940961,PALM BEACH COUNTY,Masonry
332298,PALM BEACH COUNTY,Wood
479485,PALM BEACH COUNTY,Wood
933665,PALM BEACH COUNTY,Wood
886822,PALM BEACH COUNTY,Wood
599477,PALM BEACH COUNTY,Wood
824451,PALM BEACH COUNTY,Wood
752209,PALM BEACH COUNTY,Wood
912267,PALM BEACH COUNTY,Wood
789942,PALM BEACH COUNTY,Wood
122769,PALM BEACH COUNTY,Wood
357919,PALM BEACH COUNTY,Wood
828686,PALM BEACH COUNTY,Masonry
606572,PALM BEACH COUNTY,Masonry
550757,PALM BEACH COUNTY,Wood
972911,PALM BEACH COUNTY,Wood
494523,PALM BEACH COUNTY,Wood
458983,PALM BEACH COUNTY,Reinforced Masonry
848223,PALM BEACH COUNTY,Masonry
306583,PALM BEACH COUNTY,Reinforced Masonry
621868,PALM BEACH COUNTY,Masonry
700217,PALM BEACH COUNTY,Masonry
642910,PALM BEACH COUNTY,Reinforced Masonry
948516,PALM BEACH COUNTY,Wood
995806,PALM BEACH COUNTY,Wood
170793,PALM BEACH COUNTY,Masonry
396106,PALM BEACH COUNTY,Wood
572698,PALM BEACH COUNTY,Masonry
701280,PALM BEACH COUNTY,Wood
327353,MARTIN COUNTY,Wood
685655,PALM BEACH COUNTY,Wood
212228,PALM BEACH COUNTY,Masonry
360535,MARTIN COUNTY,Masonry
967511,MARTIN COUNTY,Masonry
283401,MARTIN COUNTY,Masonry
950664,MARTIN COUNTY,Wood
505137,MARTIN COUNTY,Wood
399547,PALM BEACH COUNTY,Wood
855765,PALM BEACH COUNTY,Masonry
507036,PALM BEACH COUNTY,Wood
452712,PALM BEACH COUNTY,Reinforced Masonry
758404,PALM BEACH COUNTY,Masonry
869799,PALM BEACH COUNTY,Masonry
594160,PALM BEACH COUNTY,Wood
292827,PALM BEACH COUNTY,Wood
613055,PALM BEACH COUNTY,Wood
282686,PALM BEACH COUNTY,Wood
955130,PALM BEACH COUNTY,Wood
182659,PALM BEACH COUNTY,Wood
130033,PALM BEACH COUNTY,Wood
737233,PALM BEACH COUNTY,Reinforced Masonry
971609,PALM BEACH COUNTY,Wood
744325,PALM BEACH COUNTY,Wood
994284,PALM BEACH COUNTY,Wood
126375,PALM BEACH COUNTY,Wood
427576,PALM BEACH COUNTY,Wood
181979,PALM BEACH COUNTY,Wood
479525,PALM BEACH COUNTY,Wood
385857,PALM BEACH COUNTY,Wood
736259,PALM BEACH COUNTY,Wood
773208,PALM BEACH COUNTY,Reinforced Concrete
758287,PALM BEACH COUNTY,Wood
978099,PALM BEACH COUNTY,Reinforced Masonry
593524,PALM BEACH COUNTY,Reinforced Masonry
595527,PALM BEACH COUNTY,Reinforced Masonry
113276,PALM BEACH COUNTY,Masonry
720690,PALM BEACH COUNTY,Wood
234346,PALM BEACH COUNTY,Wood
720523,PALM BEACH COUNTY,Wood
163202,PALM BEACH COUNTY,Wood
685203,PALM BEACH COUNTY,Masonry
326323,PALM BEACH COUNTY,Reinforced Masonry
972657,PALM BEACH COUNTY,Steel Frame
327104,PALM BEACH COUNTY,Masonry
205437,PALM BEACH COUNTY,Wood
327869,PALM BEACH COUNTY,Masonry
158569,PALM BEACH COUNTY,Wood
887084,PALM BEACH COUNTY,Wood
919791,PALM BEACH COUNTY,Wood
206103,PALM BEACH COUNTY,Wood
329980,PALM BEACH COUNTY,Wood
995482,GLADES COUNTY,Wood
829482,GLADES COUNTY,Masonry
749979,GLADES COUNTY,Wood
819035,GLADES COUNTY,Wood
153899,GLADES COUNTY,Wood
341896,GLADES COUNTY,Wood
902564,GLADES COUNTY,Wood
810765,GLADES COUNTY,Wood
970764,GLADES COUNTY,Wood
801527,GLADES COUNTY,Masonry
585906,GLADES COUNTY,Masonry
645081,GLADES COUNTY,Masonry
938310,GLADES COUNTY,Masonry
752920,GLADES COUNTY,Masonry
366061,GLADES COUNTY,Wood
997133,GLADES COUNTY,Wood
711226,GLADES COUNTY,Reinforced Masonry
850361,GLADES COUNTY,Wood
945211,GLADES COUNTY,Wood
854435,GLADES COUNTY,Reinforced Masonry
913044,PALM BEACH COUNTY,Masonry
560430,PALM BEACH COUNTY,Reinforced Masonry
968984,PALM BEACH COUNTY,Reinforced Masonry
677808,PALM BEACH COUNTY,Wood
191145,PALM BEACH COUNTY,Wood
345710,PALM BEACH COUNTY,Wood
495690,PALM BEACH COUNTY,Wood
412696,PALM BEACH COUNTY,Wood
626801,PALM BEACH COUNTY,Wood
696549,PALM BEACH COUNTY,Wood
414330,PALM BEACH COUNTY,Wood
463182,PALM BEACH COUNTY,Wood
480285,PALM BEACH COUNTY,Masonry
569701,PALM BEACH COUNTY,Reinforced Masonry
269632,PALM BEACH COUNTY,Reinforced Masonry
592360,PALM BEACH COUNTY,Masonry
549938,PALM BEACH COUNTY,Wood
849558,PALM BEACH COUNTY,Wood
798188,PALM BEACH COUNTY,Wood
774210,PALM BEACH COUNTY,Wood
296993,PALM BEACH COUNTY,Wood
933246,PALM BEACH COUNTY,Wood
496225,PALM BEACH COUNTY,Wood
359873,PALM BEACH COUNTY,Wood
502664,PALM BEACH COUNTY,Wood
830736,PALM BEACH COUNTY,Wood
875290,PALM BEACH COUNTY,Masonry
920153,PALM BEACH COUNTY,Masonry
865113,PALM BEACH COUNTY,Wood
636392,PALM BEACH COUNTY,Masonry
304338,PALM BEACH COUNTY,Reinforced Masonry
102826,PALM BEACH COUNTY,Wood
216019,PALM BEACH COUNTY,Reinforced Masonry
419968,PALM BEACH COUNTY,Reinforced Masonry
280852,PALM BEACH COUNTY,Reinforced Masonry
848964,PALM BEACH COUNTY,Masonry
102823,PALM BEACH COUNTY,Wood
196006,PALM BEACH COUNTY,Masonry
374303,PALM BEACH COUNTY,Masonry
196894,PALM BEACH COUNTY,Masonry
479737,PALM BEACH COUNTY,Wood
886522,PALM BEACH COUNTY,Wood
827442,PALM BEACH COUNTY,Wood
983304,PALM BEACH COUNTY,Steel Frame
524016,PALM BEACH COUNTY,Masonry
279382,PALM BEACH COUNTY,Reinforced Masonry
516810,PALM BEACH COUNTY,Reinforced Concrete
272206,PALM BEACH COUNTY,Masonry
876941,PALM BEACH COUNTY,Masonry
417736,PALM BEACH COUNTY,Masonry
504741,PALM BEACH COUNTY,Masonry
591225,PALM BEACH COUNTY,Masonry
707037,PALM BEACH COUNTY,Masonry
682623,PALM BEACH COUNTY,Masonry
450755,PALM BEACH COUNTY,Masonry
425620,PALM BEACH COUNTY,Wood
543861,PALM BEACH COUNTY,Masonry
662205,PALM BEACH COUNTY,Wood
520160,PALM BEACH COUNTY,Masonry
625175,PALM BEACH COUNTY,Masonry
750661,PALM BEACH COUNTY,Wood
289822,PALM BEACH COUNTY,Wood
842154,PALM BEACH COUNTY,Masonry
775474,PALM BEACH COUNTY,Masonry
427450,PALM BEACH COUNTY,Masonry
327141,PALM BEACH COUNTY,Masonry
923489,PALM BEACH COUNTY,Masonry
396433,PALM BEACH COUNTY,Wood
876615,PALM BEACH COUNTY,Wood
734798,PALM BEACH COUNTY,Wood
663370,PALM BEACH COUNTY,Wood
578553,PALM BEACH COUNTY,Reinforced Masonry
751846,PALM BEACH COUNTY,Reinforced Masonry
950427,PALM BEACH COUNTY,Reinforced Masonry
703748,PALM BEACH COUNTY,Masonry
423885,PALM BEACH COUNTY,Reinforced Masonry
404352,PALM BEACH COUNTY,Reinforced Masonry
924788,PALM BEACH COUNTY,Masonry
451155,PALM BEACH COUNTY,Wood
279673,PALM BEACH COUNTY,Wood
307977,PALM BEACH COUNTY,Wood
905221,PALM BEACH COUNTY,Reinforced Masonry
988777,PALM BEACH COUNTY,Reinforced Masonry
746445,PALM BEACH COUNTY,Reinforced Masonry
478246,PALM BEACH COUNTY,Reinforced Masonry
547651,PALM BEACH COUNTY,Masonry
106062,PALM BEACH COUNTY,Wood
486956,PALM BEACH COUNTY,Wood
925340,PALM BEACH COUNTY,Masonry
306826,PALM BEACH COUNTY,Wood
517961,PALM BEACH COUNTY,Masonry
425743,PALM BEACH COUNTY,Wood
510731,PALM BEACH COUNTY,Masonry
230776,PALM BEACH COUNTY,Reinforced Masonry
748060,PALM BEACH COUNTY,Wood
115743,PALM BEACH COUNTY,Reinforced Masonry
154795,PALM BEACH COUNTY,Wood
909349,PALM BEACH COUNTY,Reinforced Masonry
744898,PALM BEACH COUNTY,Reinforced Masonry
161276,PALM BEACH COUNTY,Wood
567438,PALM BEACH COUNTY,Wood
254048,PALM BEACH COUNTY,Wood
789016,PALM BEACH COUNTY,Masonry
619198,PALM BEACH COUNTY,Wood
704222,PALM BEACH COUNTY,Wood
466665,PALM BEACH COUNTY,Wood
564675,PALM BEACH COUNTY,Wood
385436,PALM BEACH COUNTY,Wood
609816,PALM BEACH COUNTY,Wood
737630,PALM BEACH COUNTY,Wood
243356,PALM BEACH COUNTY,Wood
408776,PALM BEACH COUNTY,Wood
985342,PALM BEACH COUNTY,Wood
714611,PALM BEACH COUNTY,Wood
557719,PALM BEACH COUNTY,Wood
630418,PALM BEACH COUNTY,Wood
548696,PALM BEACH COUNTY,Wood
507237,PALM BEACH COUNTY,Wood
661218,PALM BEACH COUNTY,Wood
381323,PALM BEACH COUNTY,Wood
319501,PALM BEACH COUNTY,Reinforced Masonry
857634,PALM BEACH COUNTY,Wood
785801,PALM BEACH COUNTY,Masonry
592179,PALM BEACH COUNTY,Wood
751062,PALM BEACH COUNTY,Masonry
570959,PALM BEACH COUNTY,Wood
436937,PALM BEACH COUNTY,Masonry
494473,PALM BEACH COUNTY,Wood
765600,PALM BEACH COUNTY,Wood
180694,PALM BEACH COUNTY,Masonry
570916,PALM BEACH COUNTY,Wood
760654,PALM BEACH COUNTY,Masonry
738489,PALM BEACH COUNTY,Wood
822214,PALM BEACH COUNTY,Wood
101454,PALM BEACH COUNTY,Wood
673394,PALM BEACH COUNTY,Reinforced Masonry
742790,PALM BEACH COUNTY,Masonry
241540,PALM BEACH COUNTY,Masonry
101230,PALM BEACH COUNTY,Wood
881919,PALM BEACH COUNTY,Wood
372389,PALM BEACH COUNTY,Reinforced Concrete
611531,PALM BEACH COUNTY,Reinforced Masonry
757525,PALM BEACH COUNTY,Wood
280516,PALM BEACH COUNTY,Reinforced Masonry
509965,PALM BEACH COUNTY,Reinforced Masonry
602850,PALM BEACH COUNTY,Masonry
480708,PALM BEACH COUNTY,Reinforced Masonry
752186,PALM BEACH COUNTY,Masonry
908972,PALM BEACH COUNTY,Reinforced Concrete
538569,PALM BEACH COUNTY,Masonry
247873,PALM BEACH COUNTY,Reinforced Masonry
546523,PALM BEACH COUNTY,Masonry
395097,PALM BEACH COUNTY,Wood
551367,PALM BEACH COUNTY,Wood
575836,PALM BEACH COUNTY,Wood
311481,PALM BEACH COUNTY,Wood
852171,PALM BEACH COUNTY,Wood
958147,PALM BEACH COUNTY,Masonry
466861,PALM BEACH COUNTY,Wood
342670,PALM BEACH COUNTY,Wood
389058,PALM BEACH COUNTY,Wood
344600,PALM BEACH COUNTY,Masonry
369051,PALM BEACH COUNTY,Reinforced Masonry
904050,PALM BEACH COUNTY,Masonry
282785,PALM BEACH COUNTY,Masonry
731169,PALM BEACH COUNTY,Reinforced Concrete
876539,PALM BEACH COUNTY,Steel Frame
169519,PALM BEACH COUNTY,Reinforced Masonry
460154,PALM BEACH COUNTY,Reinforced Concrete
119453,PALM BEACH COUNTY,Reinforced Masonry
865662,PALM BEACH COUNTY,Masonry
304619,PALM BEACH COUNTY,Reinforced Concrete
474676,PALM BEACH COUNTY,Reinforced Concrete
481995,PALM BEACH COUNTY,Masonry
770565,PALM BEACH COUNTY,Wood
514332,PALM BEACH COUNTY,Masonry
506929,PALM BEACH COUNTY,Masonry
780441,PALM BEACH COUNTY,Masonry
864183,PALM BEACH COUNTY,Wood
284065,PALM BEACH COUNTY,Wood
739397,PALM BEACH COUNTY,Wood
919963,PALM BEACH COUNTY,Wood
291047,PALM BEACH COUNTY,Wood
863445,PALM BEACH COUNTY,Wood
295233,PALM BEACH COUNTY,Wood
778699,PALM BEACH COUNTY,Wood
104541,PALM BEACH COUNTY,Wood
543925,PALM BEACH COUNTY,Wood
753779,PALM BEACH COUNTY,Wood
114464,PALM BEACH COUNTY,Reinforced Masonry
488732,PALM BEACH COUNTY,Masonry
487222,PALM BEACH COUNTY,Reinforced Concrete
431540,PALM BEACH COUNTY,Reinforced Concrete
237268,PALM BEACH COUNTY,Reinforced Masonry
395405,PALM BEACH COUNTY,Reinforced Concrete
579546,PALM BEACH COUNTY,Wood
933623,PALM BEACH COUNTY,Wood
890320,PALM BEACH COUNTY,Wood
899456,PALM BEACH COUNTY,Masonry
648777,PALM BEACH COUNTY,Wood
401721,PALM BEACH COUNTY,Reinforced Concrete
245201,PALM BEACH COUNTY,Steel Frame
963327,PALM BEACH COUNTY,Reinforced Masonry
928838,PALM BEACH COUNTY,Steel Frame
882224,PALM BEACH COUNTY,Reinforced Masonry
546139,PALM BEACH COUNTY,Masonry
999808,PALM BEACH COUNTY,Wood
324280,PALM BEACH COUNTY,Reinforced Concrete
368017,PALM BEACH COUNTY,Masonry
859702,PALM BEACH COUNTY,Masonry
164981,PALM BEACH COUNTY,Reinforced Concrete
669652,PALM BEACH COUNTY,Reinforced Concrete
109892,PALM BEACH COUNTY,Reinforced Concrete
406838,PALM BEACH COUNTY,Masonry
913405,PALM BEACH COUNTY,Wood
554567,PALM BEACH COUNTY,Masonry
870480,PALM BEACH COUNTY,Masonry
551665,PALM BEACH COUNTY,Wood
738177,PALM BEACH COUNTY,Masonry
278723,PALM BEACH COUNTY,Masonry
995543,PALM BEACH COUNTY,Reinforced Concrete
487904,PALM BEACH COUNTY,Masonry
873541,PALM BEACH COUNTY,Wood
958487,PALM BEACH COUNTY,Masonry
502894,PALM BEACH COUNTY,Wood
520240,PALM BEACH COUNTY,Reinforced Masonry
402681,PALM BEACH COUNTY,Reinforced Masonry
902316,PALM BEACH COUNTY,Reinforced Masonry
341889,PALM BEACH COUNTY,Masonry
410346,PALM BEACH COUNTY,Wood
459633,PALM BEACH COUNTY,Masonry
378305,PALM BEACH COUNTY,Masonry
371805,PALM BEACH COUNTY,Masonry
202307,PALM BEACH COUNTY,Reinforced Masonry
