policyId,county,construction
335540,PALM BEACH COUNTY,Reinforced Masonry
921553,PALM BEACH COUNTY,Steel Frame
951481,PALM BEACH COUNTY,Masonry
596252,PALM BEACH COUNTY,Masonry
796222,PALM BEACH COUNTY,Reinforced Concrete
737779,PALM BEACH COUNTY,Reinforced Masonry
910143,PALM BEACH COUNTY,Masonry
436594,PALM BEACH COUNTY,Masonry
688359,PALM BEACH COUNTY,Reinforced Masonry
861346,PALM BEACH COUNTY,Masonry
761129,PALM BEACH COUNTY,Masonry
210613,PALM BEACH COUNTY,Masonry
200495,PALM BEACH COUNTY,Wood
608271,PALM BEACH COUNTY,Wood
323774,PALM BEACH COUNTY,Wood
551721,PALM BEACH COUNTY,Masonry
495689,PALM BEACH COUNTY,Wood
825160,PALM BEACH COUNTY,Wood
763893,PALM BEACH COUNTY,Wood
574795,PALM BEACH COUNTY,Wood
337851,PALM BEACH COUNTY,Wood
249205,PALM BEACH COUNTY,Wood
480325,PALM BEACH COUNTY,Masonry
419943,PALM BEACH COUNTY,Wood
333696,PALM BEACH COUNTY,Masonry
378254,PALM BEACH COUNTY,Wood
117340,PALM BEACH COUNTY,Wood
109518,PALM BEACH COUNTY,Wood
291779,PALM BEACH COUNTY,Wood
371929,PALM BEACH COUNTY,Wood
855093,PALM BEACH COUNTY,Wood
342262,PALM BEACH COUNTY,Wood
542919,PALM BEACH COUNTY,Wood
971174,PALM BEACH COUNTY,Wood
319566,PALM BEACH COUNTY,Wood
416473,PALM BEACH COUNTY,Wood
478961,PALM BEACH COUNTY,Wood
662198,PALM BEACH COUNTY,Wood
636696,PALM BEACH COUNTY,Reinforced Masonry
422878,PALM BEACH COUNTY,Reinforced Masonry
915505,PALM BEACH COUNTY,Wood
187179,PALM BEACH COUNTY,Wood
233724,PALM BEACH COUNTY,Wood
615387,PALM BEACH COUNTY,Wood
180822,PALM BEACH COUNTY,Masonry
952183,PALM BEACH COUNTY,Masonry
341179,PALM BEACH COUNTY,Wood
369371,PALM BEACH COUNTY,Masonry
307614,PALM BEACH COUNTY,Wood
813167,PALM BEACH COUNTY,Reinforced Masonry
165371,PALM BEACH COUNTY,Reinforced Masonry
120549,PALM BEACH COUNTY,Wood
201068,PALM BEACH COUNTY,Wood
568776,PALM BEACH COUNTY,Wood
511662,PALM BEACH COUNTY,Wood
812641,PALM BEACH COUNTY,Wood
967748,PALM BEACH COUNTY,Wood
241941,PALM BEACH COUNTY,Masonry
689620,PALM BEACH COUNTY,Reinforced Masonry
160107,PALM BEACH COUNTY,Reinforced Masonry
258560,PALM BEACH COUNTY,Reinforced Masonry
386578,PALM BEACH COUNTY,Masonry
957751,PALM BEACH COUNTY,Wood
589392,PALM BEACH COUNTY,Wood
770093,PALM BEACH COUNTY,Wood
462241,PALM BEACH COUNTY,Wood
798867,PALM BEACH COUNTY,Wood
133550,PALM BEACH COUNTY,Wood
627029,PALM BEACH COUNTY,Wood
455833,PALM BEACH COUNTY,Wood
736380,PALM BEACH COUNTY,Masonry
941856,PALM BEACH COUNTY,Masonry
372447,PALM BEACH COUNTY,Masonry
728595,PALM BEACH COUNTY,Masonry
532738,PALM BEACH COUNTY,Masonry
425230,PALM BEACH COUNTY,Masonry
741940,PALM BEACH COUNTY,Masonry
899900,PALM BEACH COUNTY,Steel Frame
927589,PALM BEACH COUNTY,Reinforced Concrete
130982,PALM BEACH COUNTY,Reinforced Masonry
944593,PALM BEACH COUNTY,Wood
344903,PALM BEACH COUNTY,Wood
644458,PALM BEACH COUNTY,Wood
957346,PALM BEACH COUNTY,Reinforced Concrete
977856,PALM BEACH COUNTY,Reinforced Concrete
886756,PALM BEACH COUNTY,Masonry
581161,PALM BEACH COUNTY,Reinforced Masonry
720070,PALM BEACH COUNTY,Reinforced Masonry
407217,PALM BEACH COUNTY,Wood
438273,PALM BEACH COUNTY,Wood
556728,PALM BEACH COUNTY,Wood
152986,PALM BEACH COUNTY,Wood
180538,PALM BEACH COUNTY,Wood
209514,PALM BEACH COUNTY,Wood
951033,PALM BEACH COUNTY,Wood
575217,PALM BEACH COUNTY,Wood
580068,PALM BEACH COUNTY,Wood
870879,PALM BEACH COUNTY,Wood
488091,PALM BEACH COUNTY,Wood
359930,PALM BEACH COUNTY,Wood
423834,PALM BEACH COUNTY,Wood
568871,PALM BEACH COUNTY,Wood
762634,PALM BEACH COUNTY,Wood
690479,PALM BEACH COUNTY,Wood
623762,PALM BEACH COUNTY,Wood
251162,PALM BEACH COUNTY,Wood
799860,PALM BEACH COUNTY,Wood
885178,PALM BEACH COUNTY,Wood
642786,PALM BEACH COUNTY,Wood
668189,PALM BEACH COUNTY,Wood
796534,PALM BEACH COUNTY,Wood
996553,PALM BEACH COUNTY,Wood
433022,PALM BEACH COUNTY,Wood
288264,PALM BEACH COUNTY,Wood
864826,PALM BEACH COUNTY,Wood
509538,PALM BEACH COUNTY,Wood
541227,PALM BEACH COUNTY,Wood
865795,PALM BEACH COUNTY,Wood
193459,PALM BEACH COUNTY,Wood
106402,PALM BEACH COUNTY,Wood
569879,PALM BEACH COUNTY,Wood
553841,PALM BEACH COUNTY,Wood
262118,PALM BEACH COUNTY,Wood
137031,PALM BEACH COUNTY,Wood
716135,PALM BEACH COUNTY,Wood
147645,PALM BEACH COUNTY,Reinforced Masonry
964448,PALM BEACH COUNTY,Reinforced Masonry
812905,PALM BEACH COUNTY,Reinforced Masonry
102576,PALM BEACH COUNTY,Wood
658629,PALM BEACH COUNTY,Reinforced Concrete
609237,PALM BEACH COUNTY,Wood
111308,PALM BEACH COUNTY,Wood
242940,PALM BEACH COUNTY,Masonry
129896,PALM BEACH COUNTY,Masonry
434701,HILLSBOROUGH COUNTY,Reinforced Masonry
806601,HILLSBOROUGH COUNTY,Masonry
330166,HILLSBOROUGH COUNTY,Masonry
516546,HILLSBOROUGH COUNTY,Wood
812871,HILLSBOROUGH COUNTY,Wood
117896,HILLSBOROUGH COUNTY,Wood
657266,HILLSBOROUGH COUNTY,Reinforced Masonry
727119,HILLSBOROUGH COUNTY,Wood
676150,HILLSBOROUGH COUNTY,Wood
192383,HILLSBOROUGH COUNTY,Wood
453065,HILLSBOROUGH COUNTY,Wood
756677,HILLSBOROUGH COUNTY,Wood
229258,HILLSBOROUGH COUNTY,Masonry
843086,HILLSBOROUGH COUNTY,Masonry
172486,HILLSBOROUGH COUNTY,Wood
312773,HILLSBOROUGH COUNTY,Reinforced Masonry
599541,HILLSBOROUGH COUNTY,Masonry
457669,HILLSBOROUGH COUNTY,Wood
968917,HILLSBOROUGH COUNTY,Masonry
926789,HILLSBOROUGH COUNTY,Masonry
638048,HILLSBOROUGH COUNTY,Masonry
994078,HILLSBOROUGH COUNTY,Masonry
486549,HILLSBOROUGH COUNTY,Wood
739453,HILLSBOROUGH COUNTY,Masonry
105383,HILLSBOROUGH COUNTY,Wood
538116,HILLSBOROUGH COUNTY,Wood
172742,HILLSBOROUGH COUNTY,Wood
659673,HILLSBOROUGH COUNTY,Wood
851835,HILLSBOROUGH COUNTY,Wood
824985,HILLSBOROUGH COUNTY,Wood
111837,HILLSBOROUGH COUNTY,Wood
286994,HILLSBOROUGH COUNTY,Wood
605073,HILLSBOROUGH COUNTY,Wood
552186,HILLSBOROUGH COUNTY,Reinforced Masonry
325920,HILLSBOROUGH COUNTY,Reinforced Masonry
357485,HILLSBOROUGH COUNTY,Reinforced Masonry
710332,HILLSBOROUGH COUNTY,Reinforced Masonry
458354,HILLSBOROUGH COUNTY,Masonry
748577,HILLSBOROUGH COUNTY,Masonry
447357,HILLSBOROUGH COUNTY,Reinforced Masonry
117882,HILLSBOROUGH COUNTY,Masonry
861116,HILLSBOROUGH COUNTY,Masonry
172666,HILLSBOROUGH COUNTY,Masonry
738485,HILLSBOROUGH COUNTY,Reinforced Masonry
312281,HILLSBOROUGH COUNTY,Reinforced Masonry
876367,HILLSBOROUGH COUNTY,Masonry
628229,HILLSBOROUGH COUNTY,Reinforced Concrete
227261,HILLSBOROUGH COUNTY,Wood
788739,HILLSBOROUGH COUNTY,Reinforced Masonry
605235,HILLSBOROUGH COUNTY,Wood
827614,HILLSBOROUGH COUNTY,Masonry
442938,HILLSBOROUGH COUNTY,Wood
246582,HILLSBOROUGH COUNTY,Reinforced Concrete
680044,HILLSBOROUGH COUNTY,Reinforced Concrete
372905,HILLSBOROUGH COUNTY,Masonry
122242,HILLSBOROUGH COUNTY,Masonry
879050,HILLSBOROUGH COUNTY,Wood
776826,SUMTER COUNTY,Masonry
490655,SUMTER COUNTY,Wood
688964,SUMTER COUNTY,Wood
386772,SUMTER COUNTY,Wood
339739,SUMTER COUNTY,Wood
894762,SUMTER COUNTY,Reinforced Masonry
818063,SUMTER COUNTY,Reinforced Masonry
594183,SUMTER COUNTY,Masonry
172127,SUMTER COUNTY,Wood
340060,SUMTER COUNTY,Masonry
373299,SUMTER COUNTY,Reinforced Masonry
537051,SUMTER COUNTY,Wood
420738,SUMTER COUNTY,Wood
388277,SUMTER COUNTY,Wood
666021,SUMTER COUNTY,Wood
620311,SUMTER COUNTY,Wood
138652,SUMTER COUNTY,Wood
187167,SUMTER COUNTY,Wood
436081,SUMTER COUNTY,Wood
181066,SUMTER COUNTY,Wood
955966,SUMTER COUNTY,Wood
891033,SUMTER COUNTY,Masonry
354317,SUMTER COUNTY,Masonry
664678,SUMTER COUNTY,Masonry
299873,SUMTER COUNTY,Masonry
578480,SUMTER COUNTY,Wood
851874,SUMTER COUNTY,Wood
686142,SUMTER COUNTY,Wood
780638,SUMTER COUNTY,Wood
933930,SUMTER COUNTY,Masonry
361146,SUMTER COUNTY,Wood
125032,SUMTER COUNTY,Wood
828770,SUMTER COUNTY,Masonry
104389,SUMTER COUNTY,Wood
679963,SUMTER COUNTY,Wood
709549,SUMTER COUNTY,Masonry
574674,SUMTER COUNTY,Masonry
446133,SUMTER COUNTY,Masonry
887396,SUMTER COUNTY,Masonry
617934,SUMTER COUNTY,Masonry
998944,SUMTER COUNTY,Wood
472523,SUMTER COUNTY,Masonry
809476,SUMTER COUNTY,Wood
274131,SUMTER COUNTY,Wood
507183,SUMTER COUNTY,Wood
864054,SUMTER COUNTY,Wood
889318,SUMTER COUNTY,Masonry
915549,SUMTER COUNTY,Masonry
658376,SUMTER COUNTY,Wood
523232,SUMTER COUNTY,Masonry
647538,SUMTER COUNTY,Wood
295049,SUMTER COUNTY,Masonry
166753,SUMTER COUNTY,Wood
159636,SUMTER COUNTY,Wood
261263,SUMTER COUNTY,Wood
789051,SUMTER COUNTY,Wood
521945,SUMTER COUNTY,Reinforced Concrete
202933,SUMTER COUNTY,Wood
668208,SUMTER COUNTY,Wood
827267,SUMTER COUNTY,Masonry
378195,SUMTER COUNTY,Masonry
725146,SUMTER COUNTY,Wood
341063,SUMTER COUNTY,Wood
132102,SUMTER COUNTY,Wood
850003,SUMTER COUNTY,Wood
555889,SUMTER COUNTY,Wood
818811,SUMTER COUNTY,Wood
915240,SUMTER COUNTY,Reinforced Masonry
362153,SUMTER COUNTY,Masonry
495513,SUMTER COUNTY,Masonry
857063,SUMTER COUNTY,Wood
866477,SUMTER COUNTY,Wood
496597,SUMTER COUNTY,Wood
634236,SUMTER COUNTY,Wood
286440,SUMTER COUNTY,Masonry
128508,SUMTER COUNTY,Wood
768818,SUMTER COUNTY,Wood
419320,SUMTER COUNTY,Masonry
480062,SUMTER COUNTY,Wood
594543,SUMTER COUNTY,Wood
931141,SUMTER COUNTY,Wood
812292,SUMTER COUNTY,Wood
364858,SUMTER COUNTY,Wood
109197,SUMTER COUNTY,Wood
815955,SUMTER COUNTY,Wood
386052,SUMTER COUNTY,Wood
558919,PASCO COUNTY,Masonry
254615,PASCO COUNTY,Reinforced Concrete
244934,PASCO COUNTY,Reinforced Masonry
819921,HERNANDO COUNTY,Wood
599814,PASCO COUNTY,Reinforced Masonry
519882,PASCO COUNTY,Wood
790383,PASCO COUNTY,Wood
269782,PASCO COUNTY,Wood
167086,HERNANDO COUNTY,Wood
669950,PASCO COUNTY,Wood
899272,PASCO COUNTY,Wood
524557,PASCO COUNTY,Wood
203825,PASCO COUNTY,Wood
417164,PASCO COUNTY,Wood
509558,PASCO COUNTY,Masonry
763687,PASCO COUNTY,Masonry
549735,PASCO COUNTY,Masonry
387329,PASCO COUNTY,Masonry
993227,PASCO COUNTY,Wood
171387,PASCO COUNTY,Wood
928138,PASCO COUNTY,Wood
674570,PASCO COUNTY,Wood
166157,PASCO COUNTY,Wood
202989,PASCO COUNTY,Wood
555615,PASCO COUNTY,Masonry
456173,PASCO COUNTY,Masonry
958073,PASCO COUNTY,Wood
465573,PASCO COUNTY,Wood
619653,PASCO COUNTY,Wood
799891,PASCO COUNTY,Wood
341507,PASCO COUNTY,Wood
225269,PASCO COUNTY,Wood
768697,PASCO COUNTY,Wood
589349,PASCO COUNTY,Wood
739089,PASCO COUNTY,Wood
103904,PASCO COUNTY,Wood
376195,PASCO COUNTY,Wood
862928,PASCO COUNTY,Wood
643442,PASCO COUNTY,Wood
315453,PASCO COUNTY,Wood
909825,PASCO COUNTY,Wood
649578,PASCO COUNTY,Wood
116618,PASCO COUNTY,Wood
386138,PASCO COUNTY,Wood
168262,PASCO COUNTY,Wood
911507,PASCO COUNTY,Wood
930740,PASCO COUNTY,Wood
741796,PASCO COUNTY,Masonry
164188,PASCO COUNTY,Wood
144444,PASCO COUNTY,Wood
499949,PASCO COUNTY,Wood
255828,PASCO COUNTY,Wood
202745,PASCO COUNTY,Wood
328897,PASCO COUNTY,Wood
722310,PASCO COUNTY,Wood
884500,PASCO COUNTY,Wood
601222,PASCO COUNTY,Wood
149987,PASCO COUNTY,Wood
717708,PASCO COUNTY,Wood
590189,PASCO COUNTY,Wood
894048,PASCO COUNTY,Wood
710449,PASCO COUNTY,Wood
745083,PASCO COUNTY,Wood
878715,PASCO COUNTY,Wood
814517,PASCO COUNTY,Wood
457019,PASCO COUNTY,Masonry
668343,PASCO COUNTY,Masonry
820760,PASCO COUNTY,Reinforced Masonry
442845,PASCO COUNTY,Masonry
251587,PASCO COUNTY,Masonry
304341,PASCO COUNTY,Reinforced Masonry
924511,PASCO COUNTY,Wood
162936,PASCO COUNTY,Masonry
112226,PASCO COUNTY,Wood
791293,PASCO COUNTY,Wood
121324,PASCO COUNTY,Masonry
413803,PASCO COUNTY,Masonry
617171,PASCO COUNTY,Masonry
446412,PASCO COUNTY,Steel Frame
815594,PASCO COUNTY,Wood
453332,PASCO COUNTY,Masonry
756858,PASCO COUNTY,Wood
925504,PASCO COUNTY,Masonry
168573,PASCO COUNTY,Wood
433420,PASCO COUNTY,Masonry
618688,PASCO COUNTY,Wood
759605,PASCO COUNTY,Wood
255274,PASCO COUNTY,Wood
258986,PASCO COUNTY,Wood
505543,PASCO COUNTY,Wood
559904,PASCO COUNTY,Wood
643925,PASCO COUNTY,Wood
513822,PASCO COUNTY,Wood
300452,PASCO COUNTY,Wood
367697,PASCO COUNTY,Wood
225075,PASCO COUNTY,Reinforced Masonry
600745,PASCO COUNTY,Wood
217140,PASCO COUNTY,Wood
346416,PASCO COUNTY,Wood
994505,PASCO COUNTY,Wood
411965,PASCO COUNTY,Masonry
993148,PASCO COUNTY,Masonry
206722,PASCO COUNTY,Wood
263184,PASCO COUNTY,Masonry
730460,PASCO COUNTY,Masonry
714903,PASCO COUNTY,Wood
369169,PASCO COUNTY,Wood
536246,PASCO COUNTY,Masonry
187863,PASCO COUNTY,Masonry
910821,PASCO COUNTY,Wood
841560,PASCO COUNTY,Masonry
200586,PASCO COUNTY,Masonry
499524,PASCO COUNTY,Wood
447817,PASCO COUNTY,Wood
291523,PASCO COUNTY,Wood
349692,PASCO COUNTY,Masonry
468721,PASCO COUNTY,Masonry
736062,PASCO COUNTY,Masonry
775743,PASCO COUNTY,Masonry
516888,PASCO COUNTY,Masonry
203278,PASCO COUNTY,Masonry
980577,PASCO COUNTY,Masonry
747733,PASCO COUNTY,Masonry
265283,PASCO COUNTY,Wood
537308,PASCO COUNTY,Reinforced Masonry
191324,PASCO COUNTY,Masonry
919641,PASCO COUNTY,Wood
176988,PASCO COUNTY,Wood
546185,PASCO COUNTY,Masonry
405706,PASCO COUNTY,Masonry
826914,PASCO COUNTY,Masonry
686763,PASCO COUNTY,Reinforced Masonry
164652,PASCO COUNTY,Masonry
380695,PASCO COUNTY,Wood
813417,PASCO COUNTY,Masonry
796137,PASCO COUNTY,Masonry
469945,PASCO COUNTY,Wood
708572,PASCO COUNTY,Masonry
784619,PASCO COUNTY,Masonry
234881,PASCO COUNTY,Wood
650301,PASCO COUNTY,Wood
149330,PASCO COUNTY,Wood
426350,PASCO COUNTY,Wood
800947,PASCO COUNTY,Masonry
408939,PASCO COUNTY,Masonry
950687,PASCO COUNTY,Masonry
741422,PASCO COUNTY,Wood
853685,PASCO COUNTY,Wood
638604,PASCO COUNTY,Wood
338094,PASCO COUNTY,Wood
212605,HILLSBOROUGH COUNTY,Masonry
981665,HILLSBOROUGH COUNTY,Wood
796749,HILLSBOROUGH COUNTY,Masonry
198196,HILLSBOROUGH COUNTY,Reinforced Concrete
122365,HILLSBOROUGH COUNTY,Wood
578705,HILLSBOROUGH COUNTY,Masonry
476019,HILLSBOROUGH COUNTY,Masonry
533476,HILLSBOROUGH COUNTY,Wood
545120,HILLSBOROUGH COUNTY,Wood
379401,PASCO COUNTY,Masonry
810269,SUMTER COUNTY,Masonry
441905,SUMTER COUNTY,Masonry
839293,SUMTER COUNTY,Wood
657487,SUMTER COUNTY,Wood
305460,SUMTER COUNTY,Wood
550371,SUMTER COUNTY,Wood
880017,SUMTER COUNTY,Wood
171275,SUMTER COUNTY,Masonry
853055,SUMTER COUNTY,Masonry
883858,SUMTER COUNTY,Masonry
865132,SUMTER COUNTY,Reinforced Masonry
678251,SUMTER COUNTY,Wood
677064,SUMTER COUNTY,Masonry
964181,SUMTER COUNTY,Wood
958107,SUMTER COUNTY,Wood
864818,SUMTER COUNTY,Wood
361384,SUMTER COUNTY,Masonry
916145,SUMTER COUNTY,Wood
114577,SUMTER COUNTY,Wood
401964,SUMTER COUNTY,Wood
137019,SUMTER COUNTY,Wood
786654,SUMTER COUNTY,Wood
145217,SUMTER COUNTY,Wood
389928,SUMTER COUNTY,Masonry
814159,SUMTER COUNTY,Wood
432369,SUMTER COUNTY,Wood
310629,SUMTER COUNTY,Masonry
732193,PASCO COUNTY,Wood
541445,PASCO COUNTY,Reinforced Masonry
495902,PASCO COUNTY,Wood
488623,PASCO COUNTY,Wood
146079,PASCO COUNTY,Wood
869876,PASCO COUNTY,Reinforced Masonry
655648,PASCO COUNTY,Reinforced Concrete
397710,PASCO COUNTY,Masonry
551219,PASCO COUNTY,Reinforced Concrete
487650,PASCO COUNTY,Wood
723429,PASCO COUNTY,Wood
624454,PASCO COUNTY,Steel Frame
794745,PASCO COUNTY,Reinforced Masonry
262171,PASCO COUNTY,Masonry
859114,PASCO COUNTY,Wood
304979,PASCO COUNTY,Wood
453860,PASCO COUNTY,Wood
550817,PASCO COUNTY,Masonry
659924,PASCO COUNTY,Masonry
625118,PASCO COUNTY,Reinforced Masonry
997350,PASCO COUNTY,Masonry
142300,PASCO COUNTY,Wood
112367,PASCO COUNTY,Masonry
172915,PASCO COUNTY,Wood
932105,PASCO COUNTY,Masonry
791371,PASCO COUNTY,Wood
677764,PASCO COUNTY,Wood
871539,PASCO COUNTY,Masonry
579032,PASCO COUNTY,Reinforced Masonry
381827,PASCO COUNTY,Reinforced Masonry
361328,PASCO COUNTY,Wood
442999,PASCO COUNTY,Reinforced Masonry
887105,PASCO COUNTY,Wood
578685,PASCO COUNTY,Masonry
830380,PASCO COUNTY,Wood
234900,PASCO COUNTY,Masonry
920844,PASCO COUNTY,Masonry
372997,PASCO COUNTY,Masonry
680646,PASCO COUNTY,Masonry
333385,PASCO COUNTY,Reinforced Masonry
969336,PASCO COUNTY,Wood
799844,PASCO COUNTY,Wood
813819,PASCO COUNTY,Wood
633374,PASCO COUNTY,Wood
796826,PASCO COUNTY,Reinforced Concrete
229700,PASCO COUNTY,Wood
285824,PASCO COUNTY,Wood
376055,PASCO COUNTY,Masonry
475146,PASCO COUNTY,Wood
744392,PASCO COUNTY,Wood
224736,PASCO COUNTY,Wood
167343,PASCO COUNTY,Wood
420408,PASCO COUNTY,Wood
169760,PASCO COUNTY,Wood
227800,PASCO COUNTY,Wood
559505,PASCO COUNTY,Wood
632234,PASCO COUNTY,Wood
284379,PASCO COUNTY,Wood
403415,PASCO COUNTY,Wood
316664,PASCO COUNTY,Reinforced Masonry
887524,PASCO COUNTY,Masonry
671871,PASCO COUNTY,Masonry
352690,PASCO COUNTY,Wood
247463,PASCO COUNTY,Wood
271819,PASCO COUNTY,Masonry
148668,PASCO COUNTY,Reinforced Concrete
466828,PASCO COUNTY,Masonry
960235,PASCO COUNTY,Wood
767254,PASCO COUNTY,Wood
522749,PASCO COUNTY,Wood
756479,PASCO COUNTY,Masonry
578035,PASCO COUNTY,Masonry
745102,PASCO COUNTY,Wood
958048,PASCO COUNTY,Reinforced Masonry
279577,PASCO COUNTY,Masonry
110934,PASCO COUNTY,Masonry
322909,PASCO COUNTY,Wood
584602,PASCO COUNTY,Masonry
167369,PASCO COUNTY,Masonry
548942,PASCO COUNTY,Masonry
572004,PASCO COUNTY,Wood
605334,PASCO COUNTY,Wood
194595,PASCO COUNTY,Masonry
411399,PASCO COUNTY,Reinforced Masonry
116553,PASCO COUNTY,Reinforced Masonry
940928,PASCO COUNTY,Masonry
694630,PASCO COUNTY,Wood
839254,PASCO COUNTY,Reinforced Masonry
218898,PASCO COUNTY,Reinforced Masonry
422920,PASCO COUNTY,Masonry
400225,PASCO COUNTY,Masonry
481394,PASCO COUNTY,Masonry
700842,PASCO COUNTY,Masonry
352009,PASCO COUNTY,Reinforced Masonry
754610,PASCO COUNTY,Reinforced Masonry
370000,PASCO COUNTY,Wood
733704,PASCO COUNTY,Wood
237028,PASCO COUNTY,Wood
371578,PASCO COUNTY,Wood
815134,PASCO COUNTY,Wood
809243,PASCO COUNTY,Masonry
367180,PASCO COUNTY,Wood
715143,PASCO COUNTY,Wood
394967,PASCO COUNTY,Wood
523967,PASCO COUNTY,Wood
427872,PASCO COUNTY,Wood
943741,PASCO COUNTY,Wood
646516,PASCO COUNTY,Wood
652816,PASCO COUNTY,Wood
480187,PASCO COUNTY,Wood
399375,PASCO COUNTY,Wood
542577,PASCO COUNTY,Wood
529503,PASCO COUNTY,Wood
323594,PASCO COUNTY,Wood
489555,PASCO COUNTY,Wood
650134,PASCO COUNTY,Wood
411638,PASCO COUNTY,Wood
320866,PASCO COUNTY,Wood
751988,PASCO COUNTY,Wood
366556,PASCO COUNTY,Wood
134652,PASCO COUNTY,Masonry
875838,PASCO COUNTY,Masonry
756449,PASCO COUNTY,Wood
141692,PASCO COUNTY,Wood
265420,PASCO COUNTY,Masonry
559357,PASCO COUNTY,Masonry
727254,PASCO COUNTY,Masonry
307456,PASCO COUNTY,Masonry
125462,PASCO COUNTY,Wood
824982,PASCO COUNTY,Wood
861889,PASCO COUNTY,Wood
542551,PASCO COUNTY,Reinforced Masonry
369451,PASCO COUNTY,Masonry
229267,PASCO COUNTY,Wood
981137,PASCO COUNTY,Reinforced Masonry
607302,PASCO COUNTY,Reinforced Concrete
569320,PASCO COUNTY,Wood
138931,PASCO COUNTY,Wood
414652,PASCO COUNTY,Wood
713436,PASCO COUNTY,Wood
498515,PASCO COUNTY,Wood
519393,PASCO COUNTY,Masonry
543716,PASCO COUNTY,Masonry
640240,PASCO COUNTY,Masonry
718389,PASCO COUNTY,Masonry
567770,PASCO COUNTY,Masonry
422246,PASCO COUNTY,Wood
273038,PASCO COUNTY,Reinforced Masonry
531853,PASCO COUNTY,Reinforced Masonry
352567,PASCO COUNTY,Masonry
650381,PASCO COUNTY,Reinforced Masonry
619752,PASCO COUNTY,Reinforced Masonry
875086,PASCO COUNTY,Masonry
929669,PASCO COUNTY,Wood
926226,PASCO COUNTY,Masonry
579550,PASCO COUNTY,Reinforced Masonry
480943,PASCO COUNTY,Reinforced Masonry
577279,PASCO COUNTY,Masonry
134794,PASCO COUNTY,Masonry
793892,PASCO COUNTY,Wood
857945,PASCO COUNTY,Reinforced Masonry
646807,PASCO COUNTY,Reinforced Masonry
369353,PASCO COUNTY,Wood
177142,PASCO COUNTY,Wood
809015,PASCO COUNTY,Reinforced Concrete
436762,HILLSBOROUGH COUNTY,Wood
422887,HILLSBOROUGH COUNTY,Masonry
142385,HILLSBOROUGH COUNTY,Reinforced Masonry
758063,HILLSBOROUGH COUNTY,Wood
581355,HILLSBOROUGH COUNTY,Wood
932086,HILLSBOROUGH COUNTY,Wood
831504,HILLSBOROUGH COUNTY,Wood
562351,HILLSBOROUGH COUNTY,Wood
379591,HILLSBOROUGH COUNTY,Wood
519953,HILLSBOROUGH COUNTY,Wood
323169,HILLSBOROUGH COUNTY,Wood
894612,HILLSBOROUGH COUNTY,Wood
377425,HILLSBOROUGH COUNTY,Wood
691110,HILLSBOROUGH COUNTY,Wood
573497,HILLSBOROUGH COUNTY,Wood
705089,HILLSBOROUGH COUNTY,Wood
960477,HILLSBOROUGH COUNTY,Wood
669497,HILLSBOROUGH COUNTY,Wood
236068,HILLSBOROUGH COUNTY,Wood
549441,HILLSBOROUGH COUNTY,Wood
281514,HILLSBOROUGH COUNTY,Wood
827555,HILLSBOROUGH COUNTY,Wood
509165,HILLSBOROUGH COUNTY,Wood
190528,HILLSBOROUGH COUNTY,Wood
769086,HILLSBOROUGH COUNTY,Wood
140811,HILLSBOROUGH COUNTY,Wood
423547,HILLSBOROUGH COUNTY,Wood
762908,HILLSBOROUGH COUNTY,Wood
186714,HILLSBOROUGH COUNTY,Wood
161813,HILLSBOROUGH COUNTY,Wood
223751,HILLSBOROUGH COUNTY,Wood
696910,HILLSBOROUGH COUNTY,Wood
937405,HILLSBOROUGH COUNTY,Wood
297904,HILLSBOROUGH COUNTY,Wood
461860,HILLSBOROUGH COUNTY,Wood
269780,HILLSBOROUGH COUNTY,Wood
624492,HILLSBOROUGH COUNTY,Wood
